Bandeja,Date,Temperature
Bandeja 2,2015-07-12 00:32:00,26.01413114
Bandeja 2,2015-07-12 00:47:00,25.87927737
Bandeja 2,2015-07-12 01:02:00,25.29303937
Bandeja 2,2015-07-12 01:17:00,24.74894144
Bandeja 2,2015-07-12 01:32:00,24.93064309
Bandeja 2,2015-07-12 01:47:00,25.69922805
Bandeja 2,2015-07-12 02:02:00,25.60909541
Bandeja 2,2015-07-12 02:17:00,24.88524997
Bandeja 2,2015-07-12 02:32:00,24.83983544
Bandeja 2,2015-07-12 02:47:00,24.15592467
Bandeja 2,2015-07-12 03:02:00,23.28170111
Bandeja 2,2015-07-12 03:17:00,22.81763218
Bandeja 2,2015-07-12 03:32:00,24.01850538
Bandeja 2,2015-07-12 03:47:00,24.06433645
Bandeja 2,2015-07-12 04:02:00,23.74299024
Bandeja 2,2015-07-12 04:17:00,23.46654011
Bandeja 2,2015-07-12 04:32:00,23.18911556
Bandeja 2,2015-07-12 04:47:00,23.28170111
Bandeja 2,2015-07-12 05:02:00,22.91067712
Bandeja 2,2015-07-12 05:17:00,22.25682296
Bandeja 2,2015-07-12 05:32:00,22.11591712
Bandeja 2,2015-07-12 05:47:00,22.53778054
Bandeja 2,2015-07-12 06:02:00,22.95715561
Bandeja 2,2015-07-12 06:17:00,23.00360502
Bandeja 2,2015-07-12 06:32:00,23.05002554
Bandeja 2,2015-07-12 06:47:00,23.28170111
Bandeja 2,2015-07-12 07:02:00,22.95715561
Bandeja 2,2015-07-12 07:17:00,22.53778054
Bandeja 2,2015-07-12 07:32:00,22.20988641
Bandeja 2,2015-07-12 07:47:00,22.25682296
Bandeja 2,2015-07-12 08:02:00,22.16291785
Bandeja 2,2015-07-12 08:17:00,22.02181837
Bandeja 2,2015-07-12 08:32:00,22.16291785
Bandeja 2,2015-07-12 08:47:00,22.20988641
Bandeja 2,2015-07-12 09:02:00,22.16291785
Bandeja 2,2015-07-12 09:17:00,21.88042433
Bandeja 2,2015-07-12 09:32:00,21.69143221
Bandeja 2,2015-07-12 09:47:00,21.45442551
Bandeja 2,2015-07-12 10:02:00,21.0733894
Bandeja 2,2015-07-12 10:17:00,21.21654578
Bandeja 2,2015-07-12 10:32:00,20.88200401
Bandeja 2,2015-07-12 10:47:00,20.78608938
Bandeja 2,2015-07-12 11:02:00,20.88200401
Bandeja 2,2015-07-12 11:17:00,21.26419267
Bandeja 2,2015-07-12 11:32:00,21.64409962
Bandeja 2,2015-07-12 11:47:00,22.58449821
Bandeja 2,2015-07-12 12:02:00,24.79439933
Bandeja 2,2015-07-12 12:17:00,24.7034616
Bandeja 2,2015-07-12 12:32:00,24.93064309
Bandeja 2,2015-07-12 12:47:00,27.88841428
Bandeja 2,2015-07-12 13:02:00,35.95142426
Bandeja 2,2015-07-12 13:17:00,32.66627866
Bandeja 2,2015-07-12 13:32:00,31.86763072
Bandeja 2,2015-07-12 13:47:00,30.01143655
Bandeja 2,2015-07-12 14:02:00,34.72531596
Bandeja 2,2015-07-12 14:17:00,40.62348964
Bandeja 2,2015-07-12 14:32:00,36.73212518
Bandeja 2,2015-07-12 14:47:00,34.77045877
Bandeja 2,2015-07-12 15:02:00,37.28785216
Bandeja 2,2015-07-12 15:17:00,37.3808734
Bandeja 2,2015-07-12 15:32:00,43.02585102
Bandeja 2,2015-07-12 15:47:00,43.9557895
Bandeja 2,2015-07-12 16:02:00,40.28170507
Bandeja 2,2015-07-12 16:17:00,40.72151737
Bandeja 2,2015-07-12 16:32:00,39.604055
Bandeja 2,2015-07-12 16:47:00,39.84518882
Bandeja 2,2015-07-12 17:02:00,41.21422537
Bandeja 2,2015-07-12 17:17:00,39.36387455
Bandeja 2,2015-07-12 17:32:00,36.40976644
Bandeja 2,2015-07-12 17:47:00,36.63989045
Bandeja 2,2015-07-12 18:02:00,38.12942137
Bandeja 2,2015-07-12 18:17:00,35.81439575
Bandeja 2,2015-07-12 18:32:00,36.82446788
Bandeja 2,2015-07-12 18:47:00,39.65220476
Bandeja 2,2015-07-12 19:02:00,35.86004833
Bandeja 2,2015-07-12 19:17:00,35.40455091
Bandeja 2,2015-07-12 19:32:00,36.27200209
Bandeja 2,2015-07-12 19:47:00,35.31371764
Bandeja 2,2015-07-12 20:02:00,35.40455091
Bandeja 2,2015-07-12 20:17:00,34.86080198
Bandeja 2,2015-07-12 20:32:00,36.13446424
Bandeja 2,2015-07-12 20:47:00,38.27067704
Bandeja 2,2015-07-12 21:02:00,40.67248243
Bandeja 2,2015-07-12 21:17:00,39.74861942
Bandeja 2,2015-07-12 21:32:00,38.93387938
Bandeja 2,2015-07-12 21:47:00,37.754155
Bandeja 2,2015-07-12 22:02:00,31.9562336
Bandeja 2,2015-07-12 22:17:00,30.93877658
Bandeja 2,2015-07-12 22:32:00,29.48155683
Bandeja 2,2015-07-12 22:47:00,28.46464052
Bandeja 2,2015-07-12 23:02:00,27.75523355
Bandeja 2,2015-07-12 23:17:00,27.22158684
Bandeja 2,2015-07-12 23:32:00,26.86488916
Bandeja 2,2015-07-12 23:47:00,26.73091196
Bandeja 2,2015-07-13 00:02:00,26.55208
Bandeja 2,2015-07-13 00:17:00,26.3282091
Bandeja 2,2015-07-13 00:32:00,26.23855308
Bandeja 2,2015-07-13 00:47:00,26.10394916
Bandeja 2,2015-07-13 01:02:00,25.92424577
Bandeja 2,2015-07-13 01:17:00,25.92424577
Bandeja 2,2015-07-13 01:32:00,25.65417088
Bandeja 2,2015-07-13 01:47:00,25.51888884
Bandeja 2,2015-07-13 02:02:00,25.06669584
Bandeja 2,2015-07-13 02:17:00,24.47572671
Bandeja 2,2015-07-13 02:32:00,24.15592467
Bandeja 2,2015-07-13 02:47:00,24.01850538
Bandeja 2,2015-07-13 03:02:00,23.55879648
Bandeja 2,2015-07-13 03:17:00,23.37417548
Bandeja 2,2015-07-13 03:32:00,22.91067712
Bandeja 2,2015-07-13 03:47:00,23.00360502
Bandeja 2,2015-07-13 04:02:00,22.91067712
Bandeja 2,2015-07-13 04:17:00,22.67784214
Bandeja 2,2015-07-13 04:32:00,22.49103214
Bandeja 2,2015-07-13 04:47:00,22.3037277
Bandeja 2,2015-07-13 05:02:00,22.3506008
Bandeja 2,2015-07-13 05:17:00,22.16291785
Bandeja 2,2015-07-13 05:32:00,22.49103214
Bandeja 2,2015-07-13 05:47:00,22.16291785
Bandeja 2,2015-07-13 06:02:00,21.92758871
Bandeja 2,2015-07-13 06:17:00,22.16291785
Bandeja 2,2015-07-13 06:32:00,22.49103214
Bandeja 2,2015-07-13 06:47:00,22.49103214
Bandeja 2,2015-07-13 07:02:00,21.45442551
Bandeja 2,2015-07-13 07:17:00,21.12114433
Bandeja 2,2015-07-13 07:32:00,21.50189596
Bandeja 2,2015-07-13 07:47:00,21.50189596
Bandeja 2,2015-07-13 08:02:00,21.0733894
Bandeja 2,2015-07-13 08:17:00,20.64193588
Bandeja 2,2015-07-13 08:32:00,20.49744015
Bandeja 2,2015-07-13 08:47:00,21.40692014
Bandeja 2,2015-07-13 09:02:00,21.7387308
Bandeja 2,2015-07-13 09:17:00,21.88042433
Bandeja 2,2015-07-13 09:32:00,21.59673283
Bandeja 2,2015-07-13 09:47:00,21.92758871
Bandeja 2,2015-07-13 10:02:00,22.02181837
Bandeja 2,2015-07-13 10:17:00,21.92758871
Bandeja 2,2015-07-13 10:32:00,21.21654578
Bandeja 2,2015-07-13 10:47:00,21.0733894
Bandeja 2,2015-07-13 11:02:00,21.59673283
Bandeja 2,2015-07-13 11:17:00,21.88042433
Bandeja 2,2015-07-13 11:32:00,22.16291785
Bandeja 2,2015-07-13 11:47:00,23.09641735
Bandeja 2,2015-07-13 12:02:00,24.74894144
Bandeja 2,2015-07-13 12:17:00,26.10394916
Bandeja 2,2015-07-13 12:32:00,24.93064309
Bandeja 2,2015-07-13 12:47:00,25.24781091
Bandeja 2,2015-07-13 13:02:00,28.11020122
Bandeja 2,2015-07-13 13:17:00,32.13353242
Bandeja 2,2015-07-13 13:32:00,28.33178176
Bandeja 2,2015-07-13 13:47:00,28.24317285
Bandeja 2,2015-07-13 14:02:00,33.28975934
Bandeja 2,2015-07-13 14:17:00,36.96318758
Bandeja 2,2015-07-13 14:32:00,35.99714796
Bandeja 2,2015-07-13 14:47:00,37.84778187
Bandeja 2,2015-07-13 15:02:00,37.98845796
Bandeja 2,2015-07-13 15:17:00,39.45983378
Bandeja 2,2015-07-13 15:32:00,32.62182943
Bandeja 2,2015-07-13 15:47:00,36.96318758
Bandeja 2,2015-07-13 16:02:00,42.11235136
Bandeja 2,2015-07-13 16:17:00,41.36289063
Bandeja 2,2015-07-13 16:32:00,42.16268819
Bandeja 2,2015-07-13 16:47:00,39.45983378
Bandeja 2,2015-07-13 17:02:00,43.17967041
Bandeja 2,2015-07-13 17:17:00,43.64391772
Bandeja 2,2015-07-13 17:32:00,44.58540718
Bandeja 2,2015-07-13 17:47:00,43.2824728
Bandeja 2,2015-07-13 18:02:00,45.22312
Bandeja 2,2015-07-13 18:17:00,46.63410572
Bandeja 2,2015-07-13 18:32:00,45.38385006
Bandeja 2,2015-07-13 18:47:00,44.9564023
Bandeja 2,2015-07-13 19:02:00,46.46918168
Bandeja 2,2015-07-13 19:17:00,46.19555802
Bandeja 2,2015-07-13 19:32:00,45.70690691
Bandeja 2,2015-07-13 19:47:00,44.47991726
Bandeja 2,2015-07-13 20:02:00,44.37465074
Bandeja 2,2015-07-13 20:17:00,41.61156268
Bandeja 2,2015-07-13 20:32:00,41.91147672
Bandeja 2,2015-07-13 20:47:00,40.42793637
Bandeja 2,2015-07-13 21:02:00,40.42793637
Bandeja 2,2015-07-13 21:17:00,40.91808231
Bandeja 2,2015-07-13 21:32:00,38.60143787
Bandeja 2,2015-07-13 21:47:00,38.4122299
Bandeja 2,2015-07-13 22:02:00,33.200545
Bandeja 2,2015-07-13 22:17:00,32.26659373
Bandeja 2,2015-07-13 22:32:00,30.67374175
Bandeja 2,2015-07-13 22:47:00,29.70236733
Bandeja 2,2015-07-13 23:02:00,28.37607511
Bandeja 2,2015-07-13 23:17:00,27.31063852
Bandeja 2,2015-07-13 23:32:00,26.64152455
Bandeja 2,2015-07-13 23:47:00,26.05904848
Bandeja 2,2015-07-14 00:02:00,25.69922805
Bandeja 2,2015-07-14 00:17:00,25.42860688
Bandeja 2,2015-07-14 00:32:00,25.02136584
Bandeja 2,2015-07-14 00:47:00,24.79439933
Bandeja 2,2015-07-14 01:02:00,24.7034616
Bandeja 2,2015-07-14 01:17:00,24.2016822
Bandeja 2,2015-07-14 01:32:00,24.38447268
Bandeja 2,2015-07-14 01:47:00,23.92676845
Bandeja 2,2015-07-14 02:02:00,23.65094603
Bandeja 2,2015-07-14 02:17:00,23.28170111
Bandeja 2,2015-07-14 02:32:00,23.09641735
Bandeja 2,2015-07-14 02:47:00,22.81763218
Bandeja 2,2015-07-14 03:02:00,22.44425284
Bandeja 2,2015-07-14 03:17:00,22.20988641
Bandeja 2,2015-07-14 03:32:00,22.20988641
Bandeja 2,2015-07-14 03:47:00,22.25682296
Bandeja 2,2015-07-14 04:02:00,22.67784214
Bandeja 2,2015-07-14 04:17:00,22.86416937
Bandeja 2,2015-07-14 04:32:00,23.18911556
Bandeja 2,2015-07-14 04:47:00,23.32795211
Bandeja 2,2015-07-14 05:02:00,23.60488452
Bandeja 2,2015-07-14 05:17:00,23.46654011
Bandeja 2,2015-07-14 05:32:00,23.32795211
Bandeja 2,2015-07-14 05:47:00,22.95715561
Bandeja 2,2015-07-14 06:02:00,22.91067712
Bandeja 2,2015-07-14 06:17:00,22.86416937
Bandeja 2,2015-07-14 06:32:00,22.72446875
Bandeja 2,2015-07-14 06:47:00,22.67784214
Bandeja 2,2015-07-14 07:02:00,22.72446875
Bandeja 2,2015-07-14 07:17:00,22.81763218
Bandeja 2,2015-07-14 07:32:00,22.72446875
Bandeja 2,2015-07-14 07:47:00,22.72446875
Bandeja 2,2015-07-14 08:02:00,22.86416937
Bandeja 2,2015-07-14 08:17:00,22.91067712
Bandeja 2,2015-07-14 08:32:00,22.72446875
Bandeja 2,2015-07-14 08:47:00,22.72446875
Bandeja 2,2015-07-14 09:02:00,22.63118535
Bandeja 2,2015-07-14 09:17:00,22.77106537
Bandeja 2,2015-07-14 09:32:00,22.86416937
Bandeja 2,2015-07-14 09:47:00,23.00360502
Bandeja 2,2015-07-14 10:02:00,22.91067712
Bandeja 2,2015-07-14 10:17:00,22.81763218
Bandeja 2,2015-07-14 10:32:00,22.86416937
Bandeja 2,2015-07-14 10:47:00,22.67784214
Bandeja 2,2015-07-14 11:02:00,22.3506008
Bandeja 2,2015-07-14 11:17:00,22.25682296
Bandeja 2,2015-07-14 11:32:00,22.49103214
Bandeja 2,2015-07-14 11:47:00,23.65094603
Bandeja 2,2015-07-14 12:02:00,23.51268174
Bandeja 2,2015-07-14 12:17:00,24.06433645
Bandeja 2,2015-07-14 12:32:00,24.65795963
Bandeja 2,2015-07-14 12:47:00,25.29303937
Bandeja 2,2015-07-14 13:02:00,26.14883337
Bandeja 2,2015-07-14 13:17:00,26.59680951
Bandeja 2,2015-07-14 13:32:00,29.34904087
Bandeja 2,2015-07-14 13:47:00,28.81864497
Bandeja 2,2015-07-14 14:02:00,29.83483199
Bandeja 2,2015-07-14 14:17:00,29.30486285
Bandeja 2,2015-07-14 14:32:00,30.89459659
Bandeja 2,2015-07-14 14:47:00,31.77905692
Bandeja 2,2015-07-14 15:02:00,32.31096508
Bandeja 2,2015-07-14 15:17:00,33.60243218
Bandeja 2,2015-07-14 15:32:00,35.58647928
Bandeja 2,2015-07-14 15:47:00,36.22613121
Bandeja 2,2015-07-14 16:02:00,38.50676602
Bandeja 2,2015-07-14 16:17:00,42.7195772
Bandeja 2,2015-07-14 16:32:00,36.31789813
Bandeja 2,2015-07-14 16:47:00,39.84518882
Bandeja 2,2015-07-14 17:02:00,44.85011896
Bandeja 2,2015-07-14 17:17:00,46.52409351
Bandeja 2,2015-07-14 17:32:00,43.74766132
Bandeja 2,2015-07-14 17:47:00,42.56711291
Bandeja 2,2015-07-14 18:02:00,48.20146727
Bandeja 2,2015-07-14 18:17:00,40.77059464
Bandeja 2,2015-07-14 18:32:00,43.64391772
Bandeja 2,2015-07-14 18:47:00,42.36451365
Bandeja 2,2015-07-14 19:02:00,40.96733076
Bandeja 2,2015-07-14 19:17:00,39.02918012
Bandeja 2,2015-07-14 19:32:00,36.87068018
Bandeja 2,2015-07-14 19:47:00,37.10215845
Bandeja 2,2015-07-14 20:02:00,37.754155
Bandeja 2,2015-07-14 20:17:00,40.86887694
Bandeja 2,2015-07-14 20:32:00,41.06595758
Bandeja 2,2015-07-14 20:47:00,35.86004833
Bandeja 2,2015-07-14 21:02:00,34.0054851
Bandeja 2,2015-07-14 21:17:00,31.9562336
Bandeja 2,2015-07-14 21:32:00,30.27633497
Bandeja 2,2015-07-14 21:47:00,29.03971849
Bandeja 2,2015-07-14 22:02:00,28.28748107
Bandeja 2,2015-07-14 22:17:00,27.7996366
Bandeja 2,2015-07-14 22:32:00,27.44412992
Bandeja 2,2015-07-14 22:47:00,27.22158684
Bandeja 2,2015-07-14 23:02:00,26.55208
Bandeja 2,2015-07-14 23:17:00,25.78928821
Bandeja 2,2015-07-14 23:32:00,25.06669584
Bandeja 2,2015-07-14 23:47:00,24.88524997
Bandeja 2,2015-07-15 00:02:00,24.293125
Bandeja 2,2015-07-15 00:17:00,24.2016822
Bandeja 2,2015-07-15 00:32:00,24.11014281
Bandeja 2,2015-07-15 00:47:00,23.65094603
Bandeja 2,2015-07-15 01:02:00,23.60488452
Bandeja 2,2015-07-15 01:17:00,23.74299024
Bandeja 2,2015-07-15 01:32:00,23.88086222
Bandeja 2,2015-07-15 01:47:00,23.78897329
Bandeja 2,2015-07-15 02:02:00,23.65094603
Bandeja 2,2015-07-15 02:17:00,23.42037142
Bandeja 2,2015-07-15 02:32:00,22.72446875
Bandeja 2,2015-07-15 02:47:00,22.39744245
Bandeja 2,2015-07-15 03:02:00,22.25682296
Bandeja 2,2015-07-15 03:17:00,22.3037277
Bandeja 2,2015-07-15 03:32:00,22.53778054
Bandeja 2,2015-07-15 03:47:00,22.86416937
Bandeja 2,2015-07-15 04:02:00,22.95715561
Bandeja 2,2015-07-15 04:17:00,22.67784214
Bandeja 2,2015-07-15 04:32:00,22.49103214
Bandeja 2,2015-07-15 04:47:00,22.20988641
Bandeja 2,2015-07-15 05:02:00,21.92758871
Bandeja 2,2015-07-15 05:17:00,21.78599556
Bandeja 2,2015-07-15 05:32:00,22.25682296
Bandeja 2,2015-07-15 05:47:00,22.81763218
Bandeja 2,2015-07-15 06:02:00,22.81763218
Bandeja 2,2015-07-15 06:17:00,22.39744245
Bandeja 2,2015-07-15 06:32:00,22.20988641
Bandeja 2,2015-07-15 06:47:00,22.58449821
Bandeja 2,2015-07-15 07:02:00,22.11591712
Bandeja 2,2015-07-15 07:17:00,22.20988641
Bandeja 2,2015-07-15 07:32:00,22.39744245
Bandeja 2,2015-07-15 07:47:00,22.3506008
Bandeja 2,2015-07-15 08:02:00,22.02181837
Bandeja 2,2015-07-15 08:17:00,22.06888402
Bandeja 2,2015-07-15 08:32:00,22.25682296
Bandeja 2,2015-07-15 08:47:00,22.3506008
Bandeja 2,2015-07-15 09:02:00,22.44425284
Bandeja 2,2015-07-15 09:17:00,22.16291785
Bandeja 2,2015-07-15 09:32:00,22.20988641
Bandeja 2,2015-07-15 09:47:00,21.88042433
Bandeja 2,2015-07-15 10:02:00,21.59673283
Bandeja 2,2015-07-15 10:17:00,21.54933167
Bandeja 2,2015-07-15 10:32:00,21.45442551
Bandeja 2,2015-07-15 10:47:00,21.40692014
Bandeja 2,2015-07-15 11:02:00,21.40692014
Bandeja 2,2015-07-15 11:17:00,21.83322667
Bandeja 2,2015-07-15 11:32:00,22.49103214
Bandeja 2,2015-07-15 11:47:00,22.86416937
Bandeja 2,2015-07-15 12:02:00,23.92676845
Bandeja 2,2015-07-15 12:17:00,23.88086222
Bandeja 2,2015-07-15 12:32:00,26.46257686
Bandeja 2,2015-07-15 12:47:00,26.10394916
Bandeja 2,2015-07-15 13:02:00,27.66639813
Bandeja 2,2015-07-15 13:17:00,29.52572339
Bandeja 2,2015-07-15 13:32:00,26.14883337
Bandeja 2,2015-07-15 13:47:00,28.73017951
Bandeja 2,2015-07-15 14:02:00,32.0005464
Bandeja 2,2015-07-15 14:17:00,34.22995611
Bandeja 2,2015-07-15 14:32:00,35.13230562
Bandeja 2,2015-07-15 14:47:00,35.7687665
Bandeja 2,2015-07-15 15:02:00,36.22613121
Bandeja 2,2015-07-15 15:17:00,34.77045877
Bandeja 2,2015-07-15 15:32:00,36.50173762
Bandeja 2,2015-07-15 15:47:00,38.88628246
Bandeja 2,2015-07-15 16:02:00,36.59381313
Bandeja 2,2015-07-15 16:17:00,39.36387455
Bandeja 2,2015-07-15 16:32:00,40.57453882
Bandeja 2,2015-07-15 16:47:00,40.81971444
Bandeja 2,2015-07-15 17:02:00,42.7195772
Bandeja 2,2015-07-15 17:17:00,45.54511072
Bandeja 2,2015-07-15 17:32:00,45.70690691
Bandeja 2,2015-07-15 17:47:00,45.06291561
Bandeja 2,2015-07-15 18:02:00,40.03879764
Bandeja 2,2015-07-15 18:17:00,47.29953528
Bandeja 2,2015-07-15 18:32:00,41.81132045
Bandeja 2,2015-07-15 18:47:00,40.72151737
Bandeja 2,2015-07-15 19:02:00,40.96733076
Bandeja 2,2015-07-15 19:17:00,40.77059464
Bandeja 2,2015-07-15 19:32:00,39.2680642
Bandeja 2,2015-07-15 19:47:00,41.46222404
Bandeja 2,2015-07-15 20:02:00,37.80095284
Bandeja 2,2015-07-15 20:17:00,35.04172395
Bandeja 2,2015-07-15 20:32:00,38.17647388
Bandeja 2,2015-07-15 20:47:00,36.27200209
Bandeja 2,2015-07-15 21:02:00,34.36484064
Bandeja 2,2015-07-15 21:17:00,36.40976644
Bandeja 2,2015-07-15 21:32:00,33.64715584
Bandeja 2,2015-07-15 21:47:00,31.55774003
Bandeja 2,2015-07-15 22:02:00,30.45294535
Bandeja 2,2015-07-15 22:17:00,29.74652365
Bandeja 2,2015-07-15 22:32:00,28.86286961
Bandeja 2,2015-07-15 22:47:00,28.1545331
Bandeja 2,2015-07-15 23:02:00,26.99874604
Bandeja 2,2015-07-15 23:17:00,26.50733585
Bandeja 2,2015-07-15 23:32:00,26.14883337
Bandeja 2,2015-07-15 23:47:00,25.42860688
Bandeja 2,2015-07-16 00:02:00,25.11200517
Bandeja 2,2015-07-16 00:17:00,24.83983544
Bandeja 2,2015-07-16 00:32:00,24.61243533
Bandeja 2,2015-07-16 00:47:00,24.47572671
Bandeja 2,2015-07-16 01:02:00,24.43011131
Bandeja 2,2015-07-16 01:17:00,24.33881064
Bandeja 2,2015-07-16 01:32:00,24.293125
Bandeja 2,2015-07-16 01:47:00,24.52131906
Bandeja 2,2015-07-16 02:02:00,24.61243533
Bandeja 2,2015-07-16 02:17:00,24.61243533
Bandeja 2,2015-07-16 02:32:00,24.61243533
Bandeja 2,2015-07-16 02:47:00,24.43011131
Bandeja 2,2015-07-16 03:02:00,24.293125
Bandeja 2,2015-07-16 03:17:00,23.78897329
Bandeja 2,2015-07-16 03:32:00,24.293125
Bandeja 2,2015-07-16 03:47:00,24.01850538
Bandeja 2,2015-07-16 04:02:00,23.65094603
Bandeja 2,2015-07-16 04:17:00,23.37417548
Bandeja 2,2015-07-16 04:32:00,22.91067712
Bandeja 2,2015-07-16 04:47:00,22.77106537
Bandeja 2,2015-07-16 05:02:00,22.63118535
Bandeja 2,2015-07-16 05:17:00,22.25682296
Bandeja 2,2015-07-16 05:32:00,22.3037277
Bandeja 2,2015-07-16 05:47:00,22.53778054
Bandeja 2,2015-07-16 06:02:00,22.72446875
Bandeja 2,2015-07-16 06:17:00,22.77106537
Bandeja 2,2015-07-16 06:32:00,22.77106537
Bandeja 2,2015-07-16 06:47:00,22.67784214
Bandeja 2,2015-07-16 07:02:00,22.53778054
Bandeja 2,2015-07-16 07:17:00,22.58449821
Bandeja 2,2015-07-16 07:32:00,22.67784214
Bandeja 2,2015-07-16 07:47:00,22.58449821
Bandeja 2,2015-07-16 08:02:00,22.67784214
Bandeja 2,2015-07-16 08:17:00,22.81763218
Bandeja 2,2015-07-16 08:32:00,23.00360502
Bandeja 2,2015-07-16 08:47:00,23.09641735
Bandeja 2,2015-07-16 09:02:00,22.91067712
Bandeja 2,2015-07-16 09:17:00,22.86416937
Bandeja 2,2015-07-16 09:32:00,22.81763218
Bandeja 2,2015-07-16 09:47:00,22.81763218
Bandeja 2,2015-07-16 10:02:00,22.72446875
Bandeja 2,2015-07-16 10:17:00,22.63118535
Bandeja 2,2015-07-16 10:32:00,22.53778054
Bandeja 2,2015-07-16 10:47:00,22.39744245
Bandeja 2,2015-07-16 11:02:00,22.25682296
Bandeja 2,2015-07-16 11:17:00,22.77106537
Bandeja 2,2015-07-16 11:32:00,23.92676845
Bandeja 2,2015-07-16 11:47:00,23.09641735
Bandeja 2,2015-07-16 12:02:00,24.33881064
Bandeja 2,2015-07-16 12:17:00,23.97264945
Bandeja 2,2015-07-16 12:32:00,25.56400146
Bandeja 2,2015-07-16 12:47:00,26.77558471
Bandeja 2,2015-07-16 13:02:00,26.50733585
Bandeja 2,2015-07-16 13:17:00,31.24814286
Bandeja 2,2015-07-16 13:32:00,34.77045877
Bandeja 2,2015-07-16 13:47:00,30.85041985
Bandeja 2,2015-07-16 14:02:00,37.24138541
Bandeja 2,2015-07-16 14:17:00,38.50676602
Bandeja 2,2015-07-16 14:32:00,36.45573909
Bandeja 2,2015-07-16 14:47:00,38.31782806
Bandeja 2,2015-07-16 15:02:00,39.31595086
Bandeja 2,2015-07-16 15:17:00,40.1844213
Bandeja 2,2015-07-16 15:32:00,39.604055
Bandeja 2,2015-07-16 15:47:00,41.66143323
Bandeja 2,2015-07-16 16:02:00,41.66143323
Bandeja 2,2015-07-16 16:17:00,42.06206198
Bandeja 2,2015-07-16 16:32:00,42.36451365
Bandeja 2,2015-07-16 16:47:00,37.98845796
Bandeja 2,2015-07-16 17:02:00,43.85161809
Bandeja 2,2015-07-16 17:17:00,45.97777071
Bandeja 2,2015-07-16 17:32:00,43.33395138
Bandeja 2,2015-07-16 17:47:00,43.9557895
Bandeja 2,2015-07-16 18:02:00,45.76095884
Bandeja 2,2015-07-16 18:17:00,44.63823637
Bandeja 2,2015-07-16 18:32:00,46.14101911
Bandeja 2,2015-07-16 18:47:00,41.96162485
Bandeja 2,2015-07-16 19:02:00,42.06206198
Bandeja 2,2015-07-16 19:17:00,38.93387938
Bandeja 2,2015-07-16 19:32:00,35.95142426
Bandeja 2,2015-07-16 19:47:00,37.05580662
Bandeja 2,2015-07-16 20:02:00,36.27200209
Bandeja 2,2015-07-16 20:17:00,35.86004833
Bandeja 2,2015-07-16 20:32:00,35.40455091
Bandeja 2,2015-07-16 20:47:00,34.90600276
Bandeja 2,2015-07-16 21:02:00,34.27490043
Bandeja 2,2015-07-16 21:17:00,37.05580662
Bandeja 2,2015-07-16 21:32:00,35.40455091
Bandeja 2,2015-07-16 21:47:00,35.13230562
Bandeja 2,2015-07-16 22:02:00,31.73478046
Bandeja 2,2015-07-16 22:17:00,29.70236733
Bandeja 2,2015-07-16 22:32:00,28.73017951
Bandeja 2,2015-07-16 22:47:00,27.93278927
Bandeja 2,2015-07-16 23:02:00,27.04333911
Bandeja 2,2015-07-16 23:17:00,26.23855308
Bandeja 2,2015-07-16 23:32:00,25.29303937
Bandeja 2,2015-07-16 23:47:00,25.157294
Bandeja 2,2015-07-17 00:02:00,24.56688854
Bandeja 2,2015-07-17 00:17:00,24.7034616
Bandeja 2,2015-07-17 00:32:00,25.33824805
Bandeja 2,2015-07-17 00:47:00,25.24781091
Bandeja 2,2015-07-17 01:02:00,25.24781091
Bandeja 2,2015-07-17 01:17:00,24.52131906
Bandeja 2,2015-07-17 01:32:00,24.33881064
Bandeja 2,2015-07-17 01:47:00,24.61243533
Bandeja 2,2015-07-17 02:02:00,24.52131906
Bandeja 2,2015-07-17 02:17:00,24.38447268
Bandeja 2,2015-07-17 02:32:00,24.24741558
Bandeja 2,2015-07-17 02:47:00,23.88086222
Bandeja 2,2015-07-17 03:02:00,23.69698121
Bandeja 2,2015-07-17 03:17:00,23.88086222
Bandeja 2,2015-07-17 03:32:00,23.55879648
Bandeja 2,2015-07-17 03:47:00,23.05002554
Bandeja 2,2015-07-17 04:02:00,23.05002554
Bandeja 2,2015-07-17 04:17:00,22.72446875
Bandeja 2,2015-07-17 04:32:00,22.67784214
Bandeja 2,2015-07-17 04:47:00,22.44425284
Bandeja 2,2015-07-17 05:02:00,22.3506008
Bandeja 2,2015-07-17 05:17:00,22.16291785
Bandeja 2,2015-07-17 05:32:00,22.02181837
Bandeja 2,2015-07-17 05:47:00,22.49103214
Bandeja 2,2015-07-17 06:02:00,22.63118535
Bandeja 2,2015-07-17 06:17:00,22.81763218
Bandeja 2,2015-07-17 06:32:00,22.58449821
Bandeja 2,2015-07-17 06:47:00,21.69143221
Bandeja 2,2015-07-17 07:02:00,21.97472
Bandeja 2,2015-07-17 07:17:00,21.92758871
Bandeja 2,2015-07-17 07:32:00,21.50189596
Bandeja 2,2015-07-17 07:47:00,21.88042433
Bandeja 2,2015-07-17 08:02:00,22.16291785
Bandeja 2,2015-07-17 08:17:00,22.3037277
Bandeja 2,2015-07-17 08:32:00,22.3037277
Bandeja 2,2015-07-17 08:47:00,22.25682296
Bandeja 2,2015-07-17 09:02:00,22.11591712
Bandeja 2,2015-07-17 09:17:00,21.92758871
Bandeja 2,2015-07-17 09:32:00,21.59673283
Bandeja 2,2015-07-17 09:47:00,21.40692014
